sp|A0LIH6|EFTU_SYNFM,EC:3.6.5.3/0.1050
sp|A0LIJ6|RS3_SYNFM,EC:3.1.26.5/0.0002
tr|A0LIP6|A0LIP6_SYNFM,EC:2.1.1.86/0.0047
tr|A0LIW6|A0LIW6_SYNFM,EC:1.1.1.1/0.0099
tr|A0LIW7|A0LIW7_SYNFM,EC:2.2.1.6/0.0459
tr|A0LIY7|A0LIY7_SYNFM,EC:6.2.1.5/0.8556,EC:6.2.1.4/0.8489
sp|A0LIY8|SUCC_SYNFM,EC:6.2.1.5/0.9973
tr|A0LJ30|A0LJ30_SYNFM,EC:3.2.1.4/0.0008
tr|A0LJ75|A0LJ75_SYNFM,EC:2.4.1.14/0.0000
tr|A0LJ79|A0LJ79_SYNFM,EC:1.8.7.3/0.9804,EC:1.8.98.4/0.9769
tr|A0LJ81|A0LJ81_SYNFM,EC:4.3.2.1/0.0000
tr|A0LJ84|A0LJ84_SYNFM,EC:1.8.7.3/0.0001
tr|A0LJ85|A0LJ85_SYNFM,EC:2.6.1.45/0.0004,EC:2.1.1.86/0.0003
tr|A0LJ87|A0LJ87_SYNFM,EC:1.8.7.3/0.8523,EC:1.8.98.4/0.8046
tr|A0LJA1|A0LJA1_SYNFM,EC:2.7.7.6/0.0906
tr|A0LJQ2|A0LJQ2_SYNFM,EC:1.12.98.4/0.1464
tr|A0LJS9|A0LJS9_SYNFM,EC:1.3.5.4/0.9786
tr|A0LJT0|A0LJT0_SYNFM,EC:1.3.5.4/0.9767
tr|A0LJW6|A0LJW6_SYNFM,EC:3.2.2.22/0.0000
tr|A0LJX5|A0LJX5_SYNFM,EC:3.13.1.5/0.0001,EC:2.1.1.86/0.0001
tr|A0LK38|A0LK38_SYNFM,EC:7.2.1.2/0.0000
tr|A0LK40|A0LK40_SYNFM,EC:1.15.1.1/0.0005,EC:4.2.2.7/0.0003
tr|A0LK41|A0LK41_SYNFM,EC:1.14.14.18/0.0001,EC:1.14.99.48/0.0000,EC:2.7.13.3/0.0000
tr|A0LKL5|A0LKL5_SYNFM,EC:4.2.2.7/0.0001
tr|A0LKR5|A0LKR5_SYNFM,EC:5.3.2.2/0.9829
tr|A0LKR9|A0LKR9_SYNFM,EC:1.11.1.24/0.9858
sp|A0LKS4|CH602_SYNFM,EC:5.6.1.7/0.9986
tr|A0LLD9|A0LLD9_SYNFM,EC:2.1.1.258/0.0104
tr|A0LLE1|A0LLE1_SYNFM,EC:2.3.1.169/0.0805
tr|A0LLE2|A0LLE2_SYNFM,EC:1.2.7.4/0.9944
tr|A0LLE3|A0LLE3_SYNFM,EC:2.1.1.86/0.0013
sp|A0LLF8|ATPB_SYNFM,EC:7.2.2.1/0.9979,EC:7.1.2.2/0.9972
sp|A0LLG0|ATPA_SYNFM,EC:7.2.2.1/0.9976,EC:7.1.2.2/0.9973
sp|A0LLG1|ATPD_SYNFM,EC:2.7.7.6/0.0012
sp|A0LLR2|FOLD_SYNFM,EC:3.5.4.9/0.9807,EC:1.5.1.5/0.9798
sp|A0LLR3|FTHS_SYNFM,EC:6.3.4.3/0.9438
tr|A0LLS9|A0LLS9_SYNFM,EC:7.2.1.2/0.0542
tr|A0LLT0|A0LLT0_SYNFM,EC:1.12.1.3/0.9331
tr|A0LLT8|A0LLT8_SYNFM,EC:1.12.1.3/0.1064
tr|A0LLT9|A0LLT9_SYNFM,EC:1.12.1.3/0.9786
tr|A0LLU0|A0LLU0_SYNFM,EC:1.12.1.3/0.0005,EC:1.12.1.2/0.0004
tr|A0LLX0|A0LLX0_SYNFM,EC:1.14.14.1/0.0001
tr|A0LM18|A0LM18_SYNFM,EC:1.2.7.1/0.9870
tr|A0LM19|A0LM19_SYNFM,EC:1.2.7.7/0.0040
tr|A0LM20|A0LM20_SYNFM,EC:1.2.7.1/0.3016,EC:1.2.7.7/0.2458,EC:1.2.7.10/0.2193
tr|A0LM21|A0LM21_SYNFM,EC:1.2.7.1/0.9748
tr|A0LMD3|A0LMD3_SYNFM,EC:1.97.1.9/0.0000
sp|A0LMD8|GLMM_SYNFM,EC:5.4.2.10/0.9984
tr|A0LMH5|A0LMH5_SYNFM,EC:1.12.2.1/0.9466
tr|A0LML7|A0LML7_SYNFM,EC:7.1.3.1/0.9989
tr|A0LMX6|A0LMX6_SYNFM,EC:1.1.1.1/0.0018
tr|A0LN34|A0LN34_SYNFM,EC:1.14.13.160/0.0001
tr|A0LP14|A0LP14_SYNFM,EC:1.97.1.1/0.0001
tr|A0LP28|A0LP28_SYNFM,EC:1.17.1.9/0.0029,EC:1.17.98.4/0.0020,EC:1.7.5.1/0.0016
tr|A0LP29|A0LP29_SYNFM,EC:1.17.2.3/0.9959
tr|A0LP42|A0LP42_SYNFM,EC:3.2.1.1/0.0003,EC:3.2.2.6/0.0002
tr|A0LPP1|A0LPP1_SYNFM,EC:1.1.1.1/0.0001
tr|A0LQK7|A0LQK7_SYNFM,EC:1.8.99.5/0.9924
tr|A0LQN2|A0LQN2_SYNFM,EC:1.1.1.352/0.0005
tr|A1ALG5|A1ALG5_PELPD,EC:1.1.1.1/0.4666,EC:1.1.1.284/0.4413
sp|A1ALS6|EFTU_PELPD,EC:3.6.5.3/0.0426
tr|A1AM16|A1AM16_PELPD,EC:1.2.1.76/0.8074
tr|A1AME6|A1AME6_PELPD,EC:1.1.1.1/0.1599,EC:1.1.1.284/0.1440,EC:1.1.1.244/0.1115
tr|A1AMF2|A1AMF2_PELPD,EC:1.1.1.51/0.0000,EC:1.14.14.1/0.0000,EC:4.1.99.11/0.0000
tr|A1AMP4|A1AMP4_PELPD,EC:3.6.1.45/0.0000
tr|A1AMU9|A1AMU9_PELPD,EC:3.1.1.77/0.0002
tr|A1AN37|A1AN37_PELPD,EC:1.15.1.2/0.9933
tr|A1ANB0|A1ANB0_PELPD,EC:3.1.1.4/0.0005
tr|A1AP96|A1AP96_PELPD,EC:1.2.99.7/0.9752
tr|A1APK0|A1APK0_PELPD,EC:3.6.4.10/0.0001
tr|A1APK1|A1APK1_PELPD,EC:3.2.2.22/0.0052,EC:4.6.1.23/0.0028
tr|A1AQ43|A1AQ43_PELPD,EC:2.1.1.86/0.0992
tr|A1AQI8|A1AQI8_PELPD,EC:3.1.1.3/0.0002
tr|A1ATN6|A1ATN6_PELPD,EC:3.2.2.22/0.0000
tr|A1ATR7|A1ATR7_PELPD,EC:1.3.7.15/0.0000
tr|A1AUT8|A1AUT8_PELPD,EC:1.12.1.3/0.9728
tr|A1AUT9|A1AUT9_PELPD,EC:1.12.1.3/0.9307
tr|A1AUU0|A1AUU0_PELPD,EC:1.12.1.3/0.9832
tr|A1E5U5|A1E5U5_FLAJ1,EC:3.2.2.22/0.0175
tr|A1HPY3|A1HPY3_9FIRM,EC:3.1.1.74/0.0005
tr|A1HRY1|A1HRY1_9FIRM,EC:1.15.1.2/0.8553
tr|A1K517|A1K517_AZOSB,EC:1.14.14.99/0.0000,EC:3.4.24.39/0.0000
tr|A1SAK9|A1SAK9_SHEAM,EC:3.1.21.1/0.0002,EC:3.4.19.1/0.0001
tr|A1XWG6|A1XWG6_9EURY,EC:1.12.2.1/0.0008
tr|A1ZF80|A1ZF80_MICM2,EC:2.7.1.51/0.0000
tr|A1ZG18|A1ZG18_MICM2,EC:3.6.4.10/0.0002
tr|A2SQN3|A2SQN3_METLZ,EC:1.1.1.383/0.0000
tr|A2Z7F8|A2Z7F8_ORYSI,EC:2.3.2.27/0.0001
sp|A3CWQ6|Y1880_METMJ,EC:1.12.5.1/0.0000,EC:1.12.2.1/0.0000,EC:1.12.99.6/0.0000,EC:2.8.4.1/0.0000,EC:6.3.1.2/0.0000
tr|A3QI07|A3QI07_SHELP,EC:1.4.9.2/0.0010
tr|A4CPY2|A4CPY2_ROBBH,EC:3.2.2.22/0.0001
tr|A4IMH3|A4IMH3_GEOTN,EC:2.9.1.2/0.0000
tr|A4J1J9|A4J1J9_DESRM,EC:2.8.3.12/0.5096
tr|A4J430|A4J430_DESRM,EC:2.2.1.6/0.0101
tr|A4J5R0|A4J5R0_DESRM,EC:2.8.3.12/0.3931
tr|A4XIP4|A4XIP4_CALS8,EC:3.2.2.22/0.0000
tr|A5D0L8|A5D0L8_PELTS,EC:2.8.3.12/0.9903
tr|A5D0L9|A5D0L9_PELTS,EC:4.1.1.83/0.0000
tr|A5D4P0|A5D4P0_PELTS,EC:1.1.1.202/0.1240,EC:1.1.1.1/0.0687,EC:1.1.1.244/0.0438,EC:1.1.1.284/0.0284,EC:1.1.1.77/0.0284
tr|A5D4X5|A5D4X5_PELTS,EC:1.1.1.202/0.6062,EC:1.1.1.244/0.3288
sp|A5G3J9|RISB_GEOUR,EC:2.5.1.78/0.9980
tr|A5G3N6|A5G3N6_GEOUR,EC:5.1.3.37/0.0001
tr|A5G3P3|A5G3P3_GEOUR,EC:6.3.1.2/0.9953,EC:5.4.4.3/0.9946
tr|A5G481|A5G481_GEOUR,EC:1.1.1.1/0.3389,EC:1.1.1.284/0.3242,EC:1.1.1.244/0.2606,EC:1.1.1.202/0.1985
tr|A5G485|A5G485_GEOUR,EC:1.1.1.50/0.0001
tr|A5G4Y3|A5G4Y3_GEOUR,EC:3.2.2.22/0.0004
tr|A5G5W5|A5G5W5_GEOUR,EC:3.2.2.22/0.0008
tr|A5G5Z0|A5G5Z0_GEOUR,EC:1.3.8.11/0.2704
tr|A5G6R8|A5G6R8_GEOUR,EC:3.2.1.8/0.0003
tr|A5G6T1|A5G6T1_GEOUR,EC:4.1.1.4/0.0000
tr|A5G7G1|A5G7G1_GEOUR,EC:3.4.24.40/0.0002,EC:1.1.1.50/0.0001
tr|A5G7S6|A5G7S6_GEOUR,EC:1.3.7.15/0.0000,EC:2.6.1.35/0.0000,EC:1.12.7.2/0.0000,EC:1.14.13.25/0.0000
sp|A5G9I2|CH60_GEOUR,EC:5.6.1.7/0.9986
tr|A5GAJ1|A5GAJ1_GEOUR,EC:1.2.7.6/0.3996
sp|A5GAW4|EFTU_GEOUR,EC:3.6.5.3/0.0562
tr|A5GB32|A5GB32_GEOUR,EC:1.2.99.7/0.9799
sp|A5GDC8|DNAK_GEOUR,EC:3.6.4.10/0.8450
tr|A5GDM1|A5GDM1_GEOUR,EC:3.2.1.4/0.0002
tr|A5GEA2|A5GEA2_GEOUR,EC:3.1.1.3/0.0001
tr|A5GEY9|A5GEY9_GEOUR,EC:1.17.4.1/0.0000
tr|A5GEZ5|A5GEZ5_GEOUR,EC:3.6.4.12/0.0025
tr|A5GFL7|A5GFL7_GEOUR,EC:3.4.24.84/0.0001
tr|A5P862|A5P862_9SPHN,EC:3.4.15.1/0.0007
tr|A5UQR3|A5UQR3_ROSS1,EC:5.4.99.2/0.8290
tr|A5USL7|A5USL7_ROSS1,EC:1.12.2.1/0.0000
sp|A5UU55|GLPK_ROSS1,EC:2.7.1.30/0.9960
tr|A6EE43|A6EE43_9SPHI,EC:1.1.99.30/0.0000,EC:3.6.4.10/0.0000
tr|A6EIZ1|A6EIZ1_9SPHI,EC:2.7.13.3/0.0000
tr|A6L9B4|A6L9B4_PARD8,EC:1.14.14.1/0.0001,EC:3.4.24.1/0.0000
tr|A6L9R5|A6L9R5_PARD8,EC:3.1.1.32/0.0003,EC:3.1.1.5/0.0002,EC:2.3.1.48/0.0002
tr|A6NX83|A6NX83_9FIRM,EC:1.2.1.12/0.9974
tr|A6TX53|A6TX53_ALKMQ,EC:2.2.1.6/0.0002
tr|A6UDY8|A6UDY8_SINMW,EC:2.6.1.77/0.0000
tr|A6YCY2|A6YCY2_9BACT,EC:1.12.1.2/0.0012,EC:3.4.23.3/0.0010
tr|A6YCY5|A6YCY5_9BACT,EC:1.8.99.2/0.9973
tr|A6ZJR7|A6ZJR7_9BACT,EC:1.8.99.2/0.9974
tr|A7GZ48|A7GZ48_CAMC5,EC:3.2.2.17/0.0001
sp|A7HGP8|CH602_ANADF,EC:5.6.1.7/0.9979
tr|A7HJ85|A7HJ85_FERNB,EC:1.4.9.1/0.0026,EC:3.2.2.22/0.0023
tr|A7HKG1|A7HKG1_FERNB,EC:4.1.1.74/0.0124
tr|A7HSX4|A7HSX4_PARL1,EC:1.1.1.53/0.0688
sp|A7I5N7|MTD_METB6,EC:1.5.98.1/0.9872
tr|A7I5S3|A7I5S3_METB6,EC:2.1.1.86/0.0778
tr|A7I5T9|A7I5T9_METB6,EC:2.8.4.1/0.9897
tr|A7I5U3|A7I5U3_METB6,EC:2.8.4.1/0.9881
tr|A7NFW8|A7NFW8_ROSCS,EC:3.1.21.4/0.2720
tr|A7NKW2|A7NKW2_ROSCS,EC:2.7.1.121/0.7682
tr|A7ZRT4|A7ZRT4_ECO24,EC:2.7.7.89/0.9989,EC:2.7.7.42/0.9989
tr|A8F4W7|A8F4W7_PSELT,EC:1.3.1.3/0.0000
tr|A8F5J2|A8F5J2_PSELT,EC:3.2.1.14/0.0001
tr|A8F6K8|A8F6K8_PSELT,EC:2.4.1.132/0.0000,EC:2.4.1.257/0.0000,EC:2.1.1.210/0.0000
tr|A8F8E4|A8F8E4_PSELT,EC:1.3.1.48/0.0000
tr|A8F8V7|A8F8V7_PSELT,EC:3.4.21.62/0.0195
tr|A8MEU2|A8MEU2_ALKOO,EC:3.5.2.20/0.0006
tr|A8MFW8|A8MFW8_ALKOO,EC:1.21.4.2/0.5757,EC:1.21.4.3/0.3752,EC:1.21.4.4/0.3701
sp|A8MG11|GLPK_ALKOO,EC:2.7.1.30/0.9980
tr|A8MM21|A8MM21_ALKOO,EC:4.2.3.195/0.0000
tr|A8NPE3|A8NPE3_COPC7,EC:3.4.22.45/0.0197
tr|A8UKK6|A8UKK6_9FLAO,EC:5.4.99.2/0.9950
tr|A8XIG3|A8XIG3_CAEBR,EC:2.1.1.355/0.4115
tr|A8ZRW8|A8ZRW8_DESOH,EC:2.1.3.1/0.5995
tr|A8ZVJ1|A8ZVJ1_DESOH,EC:1.1.1.37/0.9973
tr|A9A0K8|A9A0K8_DESOH,EC:2.7.10.1/0.0001
tr|A9B0X0|A9B0X0_HERA2,EC:3.2.1.1/0.0260,EC:3.2.1.14/0.0252,EC:2.4.1.19/0.0138
tr|A9B3H3|A9B3H3_HERA2,EC:3.4.21.32/0.0000,EC:1.3.1.32/0.0000
tr|A9BES8|A9BES8_PETMO,EC:2.1.1.86/0.0015
tr|A9BG31|A9BG31_PETMO,EC:2.5.1.2/0.0000
tr|A9BG52|A9BG52_PETMO,EC:4.1.2.25/0.0129
tr|A9BGI1|A9BGI1_PETMO,EC:7.2.1.1/0.0000
tr|A9BGN9|A9BGN9_PETMO,EC:1.4.1.3/0.9925
tr|A9BH12|A9BH12_PETMO,EC:2.1.1.267/0.0000,EC:3.4.21.32/0.0000
tr|A9F1K7|A9F1K7_SORC5,EC:2.7.8.20/0.0000,EC:1.14.14.1/0.0000,EC:4.2.1.152/0.0000
tr|A9KKM8|A9KKM8_LACP7,EC:4.2.1.152/0.0000
tr|A9LA76|A9LA76_AVEFL,EC:2.7.7.49/0.0022
tr|A9MLQ2|A9MLQ2_SALAR,EC:4.2.1.28/0.5059
tr|B0B5L4|B0B5L4_CLOBO,EC:1.1.1.205/0.9905
tr|B0P7U5|B0P7U5_9FIRM,EC:1.1.1.1/0.0001
tr|B0TD59|B0TD59_HELMI,EC:2.7.10.1/0.0000,EC:2.4.2.30/0.0000
tr|B0TJ27|B0TJ27_SHEHH,EC:2.4.1.198/0.0001,EC:3.4.19.1/0.0001
tr|B0VF50|B0VF50_CLOAI,EC:3.2.2.22/0.0009
tr|B0VG09|B0VG09_CLOAI,EC:3.2.2.22/0.0058
tr|B0VGC9|B0VGC9_CLOAI,EC:3.6.5.3/0.2351
tr|B0VGN2|B0VGN2_CLOAI,EC:3.2.1.151/0.0000
tr|B0VGQ0|B0VGQ0_CLOAI,EC:3.1.1.76/0.0000
tr|B0VH79|B0VH79_CLOAI,EC:3.4.24.76/0.0000
tr|B0VIW3|B0VIW3_CLOAI,EC:3.6.4.10/0.0002,EC:2.7.13.3/0.0002
tr|B0VJT7|B0VJT7_CLOAI,EC:1.4.9.1/0.0061,EC:3.1.1.4/0.0054
tr|B1HME3|B1HME3_LYSSC,EC:5.3.4.1/0.0003
tr|B1I6G0|B1I6G0_DESAP,EC:3.2.2.22/0.0506
tr|B1L5S6|B1L5S6_KORCO,EC:3.4.21.32/0.0000
tr|B1ZL74|B1ZL74_METPB,EC:1.1.1.95/0.9834,EC:1.1.1.399/0.9782
tr|B2AE47|B2AE47_PODAN,EC:2.3.1.48/0.0098
tr|B2G4R2|B2G4R2_ZYGRO,EC:6.4.1.3/0.1952
tr|B2J696|B2J696_NOSP7,EC:3.5.4.4/0.0293
tr|B2RIQ2|B2RIQ2_PORG3,EC:2.3.1.48/0.0001,EC:3.1.1.32/0.0001
sp|B2S3Z5|FMT_TREPS,EC:2.1.2.9/0.9948
tr|B2UP90|B2UP90_AKKM8,EC:1.4.1.4/0.9976
tr|B2YK70|B2YK70_9BACT,EC:5.6.1.7/0.8145
tr|B3E2Z7|B3E2Z7_TRIL1,EC:3.4.16.4/0.0000,EC:3.1.1.107/0.0000
sp|B3E7U1|RS3_TRIL1,EC:3.1.26.5/0.0004,EC:2.7.7.6/0.0002
tr|B3E8W6|B3E8W6_TRIL1,EC:4.2.2.17/0.0007
tr|B3EBN8|B3EBN8_TRIL1,EC:3.6.4.12/0.0005
tr|B3G2A2|B3G2A2_PSEAI,EC:1.14.19.49/0.0002
tr|A0A384LNN1|A0A384LNN1_PLAKH,EC:2.7.4.24/0.9668
sp|B3QSH8|MDH_CHLT3,EC:1.1.1.37/0.9818
tr|B4CVQ4|B4CVQ4_9BACT,EC:4.2.1.152/0.0002
tr|B4CX72|B4CX72_9BACT,EC:5.4.4.8/0.0073,EC:4.2.2.1/0.0033,EC:4.2.2.20/0.0015
tr|B4S6Z2|B4S6Z2_PROA2,EC:1.5.99.12/0.0658,EC:4.2.1.1/0.0308
tr|B4Y5E5|B4Y5E5_9ORYZ,EC:3.2.2.6/0.0052,EC:2.3.2.27/0.0048
tr|B5EF48|B5EF48_CITBB,EC:3.1.3.54/0.0000,EC:3.6.1.45/0.0000
tr|B5EFW8|B5EFW8_CITBB,EC:3.4.24.84/0.0000
tr|B5EH99|B5EH99_CITBB,EC:3.2.1.8/0.0010,EC:3.2.1.4/0.0007
tr|B5EHZ5|B5EHZ5_CITBB,EC:2.8.4.1/0.0192
tr|B5EIK7|B5EIK7_CITBB,EC:1.1.1.244/0.4395
tr|B5EIT2|B5EIT2_CITBB,EC:3.1.1.75/0.0137
tr|B5JJF7|B5JJF7_9BACT,EC:3.2.2.22/0.1004
tr|B5YFG4|B5YFG4_DICT6,EC:1.2.1.12/0.9967
tr|B5YL88|B5YL88_THEYD,EC:2.4.1.198/0.0001,EC:1.14.14.1/0.0000
tr|B5YLC0|B5YLC0_THEYD,EC:3.4.17.6/0.0004,EC:3.2.1.4/0.0003
tr|B6BGJ6|B6BGJ6_SULGG,EC:2.7.13.3/0.9790
tr|B6BMC3|B6BMC3_SULGG,EC:3.6.4.12/0.0001
tr|B6WSF6|B6WSF6_9BACT,EC:1.1.1.330/0.0005
tr|B7KGG6|B7KGG6_GLOC7,EC:3.2.1.129/0.0000
tr|B7KIF9|B7KIF9_GLOC7,EC:1.3.7.12/0.0004,EC:1.3.7.5/0.0003
sp|B7N7Q5|DAPB_ECOLU,EC:1.17.1.8/0.9971
tr|B7NFN9|B7NFN9_ECOLU,EC:1.1.1.3/0.8705
tr|B7PPD6|B7PPD6_IXOSC,EC:3.4.19.13/0.9980,EC:2.3.2.2/0.9980
tr|B8ANZ8|B8ANZ8_ORYSI,EC:5.3.4.1/0.0002
tr|B8B5C2|B8B5C2_ORYSI,EC:3.2.2.6/0.0072
tr|B8DYN4|B8DYN4_DICTD,EC:1.12.98.1/0.0022
tr|B8DZR4|B8DZR4_DICTD,EC:2.2.1.1/0.0001
tr|B8FDP0|B8FDP0_DESAL,EC:2.1.1.86/0.0001
tr|B8FJZ5|B8FJZ5_DESAL,EC:3.1.3.3/0.0004
tr|B8FKZ3|B8FKZ3_DESAL,EC:2.4.1.19/0.0007
tr|B8FN40|B8FN40_DESAL,EC:3.2.2.22/0.0009
tr|B8FNQ1|B8FNQ1_DESAL,EC:3.2.1.4/0.0009
sp|B8GDH2|MCH_METPE,EC:3.5.4.27/0.9975
tr|B8GE86|B8GE86_METPE,EC:5.4.2.12/0.0000
tr|B8GE89|B8GE89_METPE,EC:2.8.4.1/0.9896
tr|B8GEJ2|B8GEJ2_METPE,EC:2.4.2.30/0.0014,EC:3.2.2.22/0.0010
sp|B8GEZ3|PSA_METPE,EC:3.4.25.1/0.9941
tr|B8GI77|B8GI77_METPE,EC:5.6.1.7/0.9462
sp|B8GIQ3|EF1A_METPE,EC:3.6.5.3/0.4475
sp|B8GJQ7|MTD_METPE,EC:1.5.98.1/0.9897
tr|B8J2S0|B8J2S0_DESDA,EC:1.1.1.202/0.7919
tr|B9DZY1|B9DZY1_CLOK1,EC:2.2.1.6/0.0001
tr|B9K9Q1|B9K9Q1_THENN,EC:2.3.1.101/0.0000
sp|B9LZ84|ATPB_GEODF,EC:7.1.2.2/0.9985,EC:7.2.2.1/0.9981
tr|B9M0H1|B9M0H1_GEODF,EC:3.4.21.107/0.0006
tr|B9M238|B9M238_GEODF,EC:4.2.1.1/0.7555
sp|B9M357|DNAK_GEODF,EC:3.6.4.10/0.8190
tr|B9M518|B9M518_GEODF,EC:3.4.21.88/0.0020,EC:5.2.1.8/0.0013
tr|B9M5V5|B9M5V5_GEODF,EC:2.7.9.1/0.9959
tr|B9M878|B9M878_GEODF,EC:3.2.1.8/0.0023
tr|B9M8V6|B9M8V6_GEODF,EC:3.4.21.102/0.0007
tr|B9M8Z8|B9M8Z8_GEODF,EC:2.4.1.198/0.0003
tr|B9M981|B9M981_GEODF,EC:1.1.1.244/0.4849
tr|B9M982|B9M982_GEODF,EC:1.2.7.6/0.0202
tr|B9M986|B9M986_GEODF,EC:3.2.1.4/0.0039
sp|B9MQH1|EFTU_CALBD,EC:3.6.5.3/0.0841
tr|B9NM78|B9NM78_9RHOB,EC:2.3.1.241/0.0001
tr|B9XA39|B9XA39_PEDPL,EC:3.1.1.75/0.0062
tr|B9XB05|B9XB05_PEDPL,EC:3.1.1.76/0.0072
tr|B9Y9G8|B9Y9G8_9FIRM,EC:5.3.1.27/0.0000
tr|B9Z7Z2|B9Z7Z2_9NEIS,EC:1.11.1.21/0.9985
tr|C0GJ12|C0GJ12_DETAL,EC:1.1.1.244/0.9253
tr|C0GK72|C0GK72_DETAL,EC:2.8.3.12/0.9376
tr|C0Q8W2|C0Q8W2_DESAH,EC:3.2.1.36/0.0019
tr|C0Q932|C0Q932_DESAH,EC:5.1.1.15/0.0000,EC:1.1.1.201/0.0000
tr|C0QDP4|C0QDP4_DESAH,EC:1.8.7.3/0.0314
tr|C0QFN5|C0QFN5_DESAH,EC:2.6.1.13/0.9967
tr|C0QKY8|C0QKY8_DESAH,EC:3.1.1.4/0.0005
tr|C0QLM3|C0QLM3_DESAH,EC:5.1.99.1/0.9645
tr|C0W1G5|C0W1G5_9ACTO,EC:1.2.1.12/0.9887
sp|C1A6Q3|EFTU_GEMAT,EC:3.6.5.3/0.0334
tr|C1ABZ7|C1ABZ7_GEMAT,EC:1.97.1.9/0.0000
tr|C1MX50|C1MX50_MICPC,EC:2.7.11.1/0.0046
tr|C1N8E7|C1N8E7_MICPC,EC:3.2.2.22/0.0033
tr|C1NA27|C1NA27_MICPC,EC:2.7.11.1/0.0044,EC:2.4.1.14/0.0026
tr|C2FUK7|C2FUK7_SPHSI,EC:2.7.8.42/0.0000
tr|C2FUK8|C2FUK8_SPHSI,EC:3.1.1.11/0.0001
tr|C3J863|C3J863_POREA,EC:3.1.1.5/0.0151
tr|C3MBE6|C3MBE6_SINFN,EC:3.2.1.17/0.0019
tr|C3QX03|C3QX03_9BACE,EC:1.16.1.9/0.0000
